# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = gpa_model
# start_datetime = 2023-01-12 14:36:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 2912102498 (Default)
# output
#   file = examples\gpa\gpaMCMC20k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,nationality,perfect,gpa
-2.39995,0.579209,0.154407,4,15,0,2.85063,0.577937,0.669781,2.13923
-2.74756,0.665546,0.154407,1,3,1,3.88653,0.604131,0.713099,1.54998
-2.94035,0.945576,0.154407,4,19,1,4.01114,0.161673,0.800064,4.20984
-3.12453,0.856768,0.154407,2,7,1,3.49274,0.130197,0.803103,4.32709
-2.66085,0.927759,0.154407,3,14,1,3.30988,0.130836,0.760665,8.54697
-1.98894,0.788051,0.154407,3,15,0,5.06224,0.325804,0.523816,4.84413
-1.89313,0.5,0.154407,1,2,1,4.64084,0.441808,0.465333,5.6747
-2.03267,0.873048,0.154407,3,8,1,2.7947,0.405219,0.610075,6.46765
-2.54058,0.740219,0.154407,2,4,1,8.94027,0.325755,0.788763,6.86051
-2.06113,0.999626,0.154407,4,15,0,2.2419,0.215073,0.730535,8.30254
-3.07711,0.507264,0.154407,3,11,1,4.41354,0.0908897,0.662902,5.19302
-4.69415,0.916702,0.154407,3,13,1,5.69361,0.0953203,0.950597,6.55227
-4.63526,1,0.154407,2,3,0,4.70492,0.0996868,0.949196,6.60598
-4.93533,0.927172,0.154407,3,14,1,6.02657,0.0979969,0.927742,1.4126
-4.60967,0.923054,0.154407,3,13,1,5.77327,0.126437,0.911785,1.28594
-4.46066,0.962822,0.154407,4,27,1,6.53124,0.710708,0.611435,0.242426
-5.95825,0.994543,0.154407,4,15,0,7.36282,0.908636,0.457935,0.127028
-7.65426,0.899577,0.154407,3,10,1,8.14562,0.917753,0.588603,0.0260013
-8.17394,0.962327,0.154407,4,27,1,10.2133,0.224258,0.318081,0.0074764
-5.66409,0.999781,0.154407,4,15,0,8.68549,0.379126,0.786065,0.0883983
-2.5483,0.999904,0.154407,4,15,0,5.19035,0.357087,0.261734,9.30276
-7.77287,0.989703,0.154407,4,15,0,8.33906,0.187383,0.603913,9.99575
-8.06178,0.899994,0.154407,3,10,1,8.53342,0.305715,0.738001,9.99717
-8.1765,0.908802,0.154407,3,11,1,8.84274,0.291358,0.496105,9.998
-4.26812,0.931385,0.154407,3,15,1,10.4983,0.377741,0.843745,9.83085
-4.16822,0.749893,0.154407,2,4,1,5.18617,0.310809,0.813582,9.82153
-3.46306,0.666667,0.154407,1,3,1,6.86678,0.386629,0.809877,9.67367
-3.20414,0.999991,0.154407,3,7,0,3.56766,0.349633,0.805518,9.56156
-3.03394,0.874692,0.154407,4,15,0,3.78721,0.261492,0.593763,9.60426
-3.13427,0.83169,0.154407,2,6,1,5.5856,0.300834,0.468531,9.68427
-3.59185,0.789602,0.154407,4,15,0,4.01996,0.188499,0.702295,9.6724
-3.40433,0.856966,0.154407,2,7,1,4.57026,0.251347,0.809854,9.55865
-5.95268,0.8949,0.154407,3,10,1,6.22868,0.357446,0.955961,9.90013
-5.38103,0.5,0.154407,1,2,1,7.33055,0.433123,0.947314,9.85985
-5.32125,0.499465,0.154407,1,2,1,7.3383,0.329852,0.931045,9.87168
-4.84627,0.875,0.154407,3,8,1,6.51746,0.290505,0.916328,9.81361
-4.22201,0.923013,0.154407,3,13,1,5.21439,0.301477,0.863557,9.77757
-4.33682,0.856832,0.154407,2,7,1,4.5055,0.243133,0.852859,9.78713
-4.2442,0.875485,0.154407,4,15,0,5.3023,0.346125,0.578885,9.9034
-4.1199,0.53194,0.154407,4,31,0,6.21662,0.4834,0.194164,0.434685
-4.4445,0.498607,0.154407,1,2,1,5.95956,0.440329,0.13427,0.428267
-3.85383,0.66617,0.154407,1,3,1,5.90618,0.447041,0.165707,0.664453
-2.6903,1,0.154407,3,7,0,3.9973,0.647201,0.295579,1.72495
-2.11462,0.831092,0.154407,2,6,1,5.16812,0.43543,0.470674,2.69867
-2.6097,0.996713,0.154407,4,15,0,3.07323,0.145149,0.449565,3.97834
-2.82246,0.899678,0.154407,3,10,1,2.94072,0.109969,0.475443,4.1992
-4.18248,0.855024,0.154407,2,7,1,5.36644,0.0263873,0.545014,3.97744
-4.19198,0.931879,0.154407,3,15,1,5.05192,0.0474703,0.507125,1.59046
-3.05498,0.874936,0.154407,3,8,1,4.85812,0.133431,0.415126,2.13392
-3.22146,0.91649,0.154407,3,12,1,3.44435,0.11241,0.49594,1.99932
-3.56486,0.948875,0.154407,4,20,1,4.74641,0.467906,0.314415,0.558534
-3.43972,0.909091,0.154407,3,11,1,3.79443,0.523371,0.442558,0.551609
-3.14838,0.833231,0.154407,2,6,1,4.72359,0.559299,0.388989,0.79602
-4.58802,0.995569,0.154407,4,15,0,4.87496,0.852598,0.606463,0.351523
-4.44543,1,0.154407,2,3,0,4.61054,0.84856,0.581709,0.390448
-6.79506,0.916884,0.154407,3,13,1,7.40338,0.980512,0.683419,0.278492
-4.82689,1,0.154407,4,31,0,7.48063,0.844281,0.3696,0.268761
-3.85058,0.85685,0.154407,2,7,1,8.10415,0.656806,0.222022,0.579848
-3.71438,0.923073,0.154407,3,13,1,4.63007,0.779257,0.379735,0.642829
-3.2179,0.833333,0.154407,2,6,1,4.38597,0.850935,0.460368,1.49371
-4.16786,0.896776,0.154407,3,10,1,4.80431,0.757282,0.808246,0.576874
-3.91622,0.91665,0.154407,3,12,1,4.29734,0.697904,0.780584,0.585864
-2.54584,0.956395,0.154407,4,23,1,3.37362,0.17849,0.222306,8.69077
-3.83649,0.542438,0.154407,4,16,1,5.01507,0.0410449,0.447428,3.31622
-3.96439,0.827014,0.154407,2,6,1,7.59954,0.0503071,0.76562,3.30828
-3.48567,0.899974,0.154407,3,10,1,4.20938,0.075967,0.719262,3.15932
-2.77815,0.83313,0.154407,2,6,1,5.66942,0.200242,0.792634,3.82204
-2.74059,0.951086,0.154407,4,21,1,4.05339,0.263821,0.738275,2.20637
-3.03939,0.998587,0.154407,2,7,0,3.09635,0.228386,0.772508,1.91051
-2.42153,0.888889,0.154407,3,9,1,3.55478,0.308054,0.424855,2.17974
-2.64903,0.891575,0.154407,3,10,1,5.90565,0.339693,0.836785,3.61628
-2.28846,0.923071,0.154407,3,13,1,3.073,0.38541,0.60336,2.33389
-2.15897,0.999936,0.154407,3,7,0,2.35265,0.397731,0.516823,2.61241
-2.58494,0.997215,0.154407,3,7,0,2.63936,0.367175,0.404825,1.60414
-3.95702,0.942864,0.154407,4,20,1,4.98252,0.037073,0.583915,6.71911
-2.70088,0.998834,0.154407,4,15,0,5.22392,0.227744,0.220613,3.32785
-1.35749,0.999691,0.154407,4,15,0,2.43763,0.562641,0.225651,3.27221
-2.73895,0.367186,0.154407,4,15,0,3.34814,0.187208,0.715821,7.02908
-5.28441,0.990862,0.154407,4,15,0,6.04908,0.174068,0.970765,1.45401
-8.48276,0.96528,0.154407,4,31,1,9.96981,0.974678,0.991005,1.05152
-5.83172,0.940585,0.154407,4,17,1,11.3998,0.0290846,0.752848,0.593428
-7.15176,0.942894,0.154407,4,19,1,10.7639,0.354327,0.985929,0.25327
-2.90101,0.999972,0.154407,4,15,0,7.40899,0.309363,0.879111,5.88987
-4.79138,0.994468,0.154407,4,15,0,4.98468,0.485741,0.977234,1.82774
-2.681,0.999947,0.154407,4,15,0,4.29811,0.4664,0.92828,8.12924
-2.56167,0.749764,0.154407,2,4,1,5.36645,0.390484,0.834734,9.04388
-2.73734,0.799526,0.154407,2,5,1,3.25131,0.456941,0.907546,8.6825
-2.45661,0.749825,0.154407,2,4,1,3.24086,0.472344,0.881789,8.58623
-2.17659,0.546226,0.154407,2,5,1,7.08671,0.453999,0.733263,6.26679
-2.17659,0,0.154407,0,1,1,2.61525,0.453999,0.733263,6.26679
-2.70386,0.747981,0.154407,2,4,1,3.65393,0.340393,0.789579,7.65585
-2.61922,0.999812,0.154407,3,7,0,2.80614,0.321095,0.742603,7.74123
-2.68906,0.899934,0.154407,3,10,1,2.88447,0.358041,0.793796,7.63443
-2.56591,1,0.154407,3,7,0,2.72806,0.320269,0.775349,9.18859
-2.18759,0.679215,0.154407,3,9,1,3.48515,0.228535,0.687141,8.75648
-4.10544,0.79229,0.154407,2,5,1,6.29344,0.0550487,0.872857,8.8074
-3.02689,0.767968,0.154407,2,7,1,5.04611,0.113853,0.820199,8.60786
-2.18408,0.592521,0.154407,2,4,1,7.72308,0.223504,0.787786,8.27497
-2.55494,0.747627,0.154407,3,9,1,3.24979,0.263162,0.773357,9.07309
-4.46979,0.792148,0.154407,3,8,1,7.72458,0.144064,0.513193,9.86135
-4.09683,0.957969,0.154407,4,15,0,5.39444,0.309069,0.182695,9.80436
-3.79499,0.75,0.154407,2,4,1,4.57193,0.49528,0.160553,9.74816
-3.79499,0,0.154407,0,1,1,4.34819,0.49528,0.160553,9.74816
-3.21083,0.5,0.154407,1,2,1,7.19061,0.396927,0.240157,9.64802
-3.1727,0.833333,0.154407,2,6,1,3.25548,0.417568,0.240718,9.64038
-2.36649,0.74916,0.154407,2,4,1,6.68123,0.128006,0.338637,8.3459
-2.1634,0.888483,0.154407,3,9,1,3.22669,0.411183,0.610751,9.20167
-1.90366,0.838598,0.154407,3,14,1,2.38033,0.418766,0.66213,8.8642
-4.96052,0.701199,0.154407,3,10,1,7.6357,0.456898,0.983007,7.84427
-2.40331,1,0.154407,3,15,0,8.02183,0.496721,0.497221,1.7547
-4.03977,0.991753,0.154407,4,15,0,4.71387,0.208308,0.954568,5.62418
-4.26669,0.85711,0.154407,2,7,1,5.20955,0.235344,0.966433,5.98509
-2.68877,0.999788,0.154407,4,15,0,5.15314,0.1753,0.609132,7.29231
-2.90731,0.908679,0.154407,3,11,1,3.14285,0.143203,0.71826,6.73224
-4.34538,0.827371,0.154407,2,6,1,7.40395,0.0384347,0.747849,7.52868
-5.29689,0.908404,0.154407,3,11,1,5.81521,0.0177095,0.845025,6.738
-4.42062,0.874812,0.154407,3,8,1,6.71584,0.086752,0.933701,5.69104
-4.20548,0.923047,0.154407,3,13,1,4.94467,0.0830446,0.902408,6.66177
-5.57342,0.998623,0.154407,4,15,0,6.25899,0.0703645,0.976116,5.31464
-5.32224,1,0.154407,3,7,0,5.77474,0.0882306,0.973786,6.10792
-3.70241,1,0.154407,4,15,0,5.65065,0.862502,0.963995,3.2805
-3.77838,0.666511,0.154407,1,3,1,4.05913,0.882975,0.962948,3.52035
-2.98218,0.323309,0.154407,3,8,1,5.72498,0.354441,0.792203,1.60229
-3.67447,0.950485,0.154407,4,23,1,4.89507,0.0281855,0.317464,8.04618
-4.50458,0.789296,0.154407,1,3,0,4.74248,0.0316573,0.325746,7.92847
-1.82871,0.875,0.154407,3,8,1,5.04774,0.495663,0.35323,8.82799
-1.82871,0,0.154407,0,1,1,3.39658,0.495663,0.35323,8.82799
-1.82092,0.499372,0.154407,1,2,1,3.85212,0.447015,0.262011,8.54132
-1.82092,0,0.154407,0,1,1,4.03161,0.447015,0.262011,8.54132
-1.6924,0.75,0.154407,2,4,1,1.94539,0.388614,0.284036,8.31429
-1.75093,0.666452,0.154407,1,3,1,2.21474,0.44203,0.256444,8.37926
-1.75093,0,0.154407,0,1,1,3.99299,0.44203,0.256444,8.37926
-4.51842,0.366448,0.154407,4,15,0,5.36222,0.562282,0.226416,0.259742
-2.83424,0.99997,0.154407,3,7,0,4.66888,0.462325,0.311648,1.26096
-4.14057,0.995969,0.154407,4,15,0,4.87816,0.0487642,0.280765,7.83037
-3.95889,0.923077,0.154407,3,13,1,4.50854,0.0381283,0.426765,6.93102
-3.19003,0.914909,0.154407,3,12,1,4.84814,0.093503,0.852437,8.28548
-3.45165,0.703097,0.154407,3,14,1,4.15789,0.0984884,0.86222,8.73446
-5.01693,0.872415,0.154407,4,15,0,5.66104,0.0360788,0.699248,9.65485
-4.3927,0.888826,0.154407,3,9,1,6.0388,0.0815504,0.503285,9.75081
-3.368,0.75,0.154407,2,4,1,6.4025,0.221473,0.439875,9.69213
-2.68925,1,0.154407,3,7,0,3.5333,0.215608,0.486924,9.36866
-3.00089,0.888007,0.154407,3,9,1,3.39156,0.134521,0.60709,9.29076
-2.64433,0.999991,0.154407,3,7,0,3.19368,0.144317,0.468606,9.06199
-2.33538,0.75,0.154407,2,4,1,4.76176,0.338486,0.443857,9.30801
-1.80788,0.748571,0.154407,4,15,0,2.45593,0.285933,0.524202,8.62663
-1.84404,0.672404,0.154407,2,5,1,3.81409,0.418969,0.209159,8.24791
-2.08199,0.458264,0.154407,4,17,1,2.53772,0.441763,0.189593,8.59092
-2.98367,0.433237,0.154407,2,4,1,5.50114,0.217789,0.206498,7.62118
-2.39759,0.833333,0.154407,2,6,1,3.35991,0.148818,0.284538,8.46799
-2.22104,0.729757,0.154407,3,7,0,2.4872,0.186218,0.269255,8.4079
-2.31953,0.621997,0.154407,2,6,1,3.27144,0.19689,0.205727,8.31683
-4.36062,0.533068,0.154407,4,28,1,4.55066,0.0638968,0.249337,9.5611
-1.74813,0.676115,0.154407,2,5,1,7.45767,0.302458,0.461955,8.57579
-2.50234,0.638169,0.154407,3,8,1,3.33702,0.218821,0.321703,6.745
-2.86354,0.928256,0.154407,3,14,1,4.73051,0.212017,0.243307,7.53906
-2.68997,0.908765,0.154407,3,11,1,5.0442,0.147084,0.633497,3.69844
-3.90148,0.919201,0.154407,3,13,1,4.12751,0.133554,0.872468,1.95006
-3.91619,0.933058,0.154407,3,15,1,4.5288,0.0678086,0.785127,2.48547
-3.43244,1,0.154407,3,7,0,3.98591,0.0863685,0.70219,2.67167
-3.78356,0.998703,0.154407,3,7,0,3.94905,0.0787123,0.768441,2.28417
-5.94164,0.947079,0.154407,4,22,1,8.10792,0.228061,0.600078,0.0625876
-5.84854,0.898948,0.154407,3,10,1,7.0648,0.262365,0.412235,0.0618886
-6.61604,0.993683,0.154407,5,31,0,9.80296,0.683452,0.641515,0.0269798
-5.92065,0.945549,0.154407,4,21,1,8.9225,0.0445941,0.798653,0.408352
-7.05555,0.999757,0.154407,5,31,0,9.68034,0.179534,0.846986,0.0453915
-9.15122,0.994394,0.154407,4,15,0,9.68621,0.0363183,0.940597,0.0545483
-4.4629,0.928422,0.154407,3,14,1,11.3,0.0590879,0.525253,0.915378
-4.01407,0.922138,0.154407,3,13,1,5.69779,0.145233,0.859502,1.40098
-3.22279,0.909091,0.154407,3,11,1,4.86683,0.219322,0.504642,1.03882
-2.94187,0.933162,0.154407,3,15,1,3.98554,0.232202,0.707673,1.72997
-2.5824,0.999623,0.154407,4,15,0,3.75971,0.195184,0.636654,2.95117
-2.15397,0.873253,0.154407,3,8,1,3.94379,0.360298,0.702953,5.94476
-2.25062,0.665839,0.154407,1,3,1,4.41526,0.293706,0.714385,4.66238
-2.38522,0.856913,0.154407,2,7,1,2.42588,0.249532,0.728083,4.59197
-2.32226,0.749511,0.154407,2,4,1,4.28713,0.468847,0.80368,4.78791
-2.81564,0.997253,0.154407,3,7,0,2.91481,0.331731,0.871136,4.02851
-2.88182,0.957167,0.154407,4,29,1,4.57548,0.175478,0.742838,9.18832
-2.64425,0.833333,0.154407,2,6,1,3.21937,0.257436,0.735455,9.23928
-2.68654,0.833282,0.154407,2,6,1,4.26832,0.297125,0.66785,9.42616
-3.92899,0.851141,0.154407,3,11,1,4.93072,0.346432,0.613686,9.86337
-3.92899,0.496981,0.154407,1,2,1,8.37035,0.346432,0.613686,9.86337
-3.58443,0.698051,0.154407,4,18,1,6.15132,0.512524,0.732595,0.603438
-1.22377,0.875,0.154407,3,8,1,2.76416,0.699012,0.607229,3.14601
-1.22377,0.183315,0.154407,1,2,1,3.51053,0.699012,0.607229,3.14601
-1.18392,0.59195,0.154407,2,4,1,1.37262,0.687603,0.629047,3.40754
-1.18392,0,0.154407,0,1,1,4.01571,0.687603,0.629047,3.40754
-3.62884,0.36506,0.154407,4,15,0,3.81463,0.360989,0.817513,0.842368
-2.21032,0.886863,0.154407,3,9,1,5.86137,0.591582,0.361592,2.68965
-3.38202,0.737013,0.154407,2,4,1,6.55599,0.541019,0.266264,0.757832
-2.47586,0.75,0.154407,2,4,1,4.54905,0.521815,0.215559,2.74833
-2.64851,0.997972,0.154407,4,15,0,3.54601,0.294606,0.130579,8.73724
-2.42951,0.5,0.154407,1,2,1,5.34412,0.398499,0.104414,8.24712
-2.46625,0.666498,0.154407,1,3,1,2.7494,0.432149,0.109634,8.45845
-2.46625,0,0.154407,0,1,1,6.52426,0.432149,0.109634,8.45845
-2.46625,0,0.154407,0,1,1,5.64953,0.432149,0.109634,8.45845
-2.46625,0,0.154407,0,1,1,4.60267,0.432149,0.109634,8.45845
-2.63516,0.749868,0.154407,2,4,1,5.56888,0.43578,0.362237,9.51175
-3.46795,0.927983,0.154407,3,14,1,3.64615,0.41914,0.477498,9.80745
-1.95339,0.913999,0.154407,4,15,0,4.71909,0.265014,0.725058,8.40093
-2.58202,0.480235,0.154407,4,25,1,3.61673,0.240854,0.698442,2.68406
-2.76212,0.899404,0.154407,3,10,1,4.06674,0.761531,0.768417,2.66411
-3.0107,0.873077,0.154407,3,8,1,4.42261,0.624366,0.64272,1.0183
-2.50506,0.961509,0.154407,4,26,1,3.68871,0.530503,0.794032,2.77506
-4.50449,0.890304,0.154407,3,10,1,5.53708,0.0827235,0.893518,1.8885
-4.49601,0.998186,0.154407,4,15,0,6.10088,0.203582,0.96189,2.50316
-4.36344,0.873185,0.154407,3,8,1,8.84488,0.348841,0.968011,9.2825
-4.64221,0.799942,0.154407,2,5,1,6.70769,0.240422,0.983551,8.60568
-5.71987,0.671711,0.154407,2,5,1,7.07096,0.107362,0.985964,8.98766
-5.26193,0.790704,0.154407,3,15,0,6.24154,0.132782,0.983914,8.81224
-6.17253,0.999041,0.154407,3,7,0,6.43216,0.127318,0.993045,8.87306
-8.06138,0.59746,0.154407,4,29,1,10.1365,0.446919,0.999489,4.96905
-7.89656,0.499785,0.154407,1,2,1,8.69303,0.390346,0.999373,4.80958
-2.17272,0.940162,0.154407,4,17,1,9.15192,0.384606,0.505397,2.60124
-2.73429,0.946541,0.154407,4,21,1,3.90667,0.119488,0.454429,5.32199
-2.7279,0.949205,0.154407,4,20,1,3.39662,0.17586,0.354851,2.69733
-3.02102,0.999394,0.154407,4,15,0,3.09897,0.158468,0.261584,2.5355
-2.79401,0.999842,0.154407,4,15,0,3.65274,0.139565,0.370756,6.77871
-4.45578,0.853253,0.154407,2,7,1,6.53452,0.0447291,0.128046,5.81299
-4.45578,0,0.154407,0,1,1,5.69116,0.0447291,0.128046,5.81299
-2.37162,0.999693,0.154407,3,11,0,4.86272,0.222209,0.316441,4.81178
-2.14947,0.833208,0.154407,2,6,1,2.77171,0.324755,0.308055,5.25835
-3.68979,0.88214,0.154407,3,9,1,3.76811,0.097176,0.182961,7.44029
-2.33738,1,0.154407,4,15,0,3.85368,0.340996,0.231528,4.08109
-2.23684,0.908051,0.154407,3,11,1,3.24437,0.362272,0.729648,6.25155
-2.17764,0.666019,0.154407,1,3,1,4.95663,0.277971,0.650207,5.42129
-1.88702,0.5,0.154407,1,2,1,6.51014,0.435814,0.558625,5.08074
-2.04411,0.498942,0.154407,1,2,1,4.14823,0.367484,0.656599,4.4599
-3.00365,0.740735,0.154407,2,4,1,5.83427,0.168041,0.818554,3.9465
-3.07547,0.999766,0.154407,3,7,0,3.24499,0.183119,0.85538,4.77498
-4.85253,0.938888,0.154407,4,21,1,6.48502,0.676229,0.20437,0.224371
-3.41805,0.962055,0.154407,4,27,1,4.98343,0.118885,0.685781,9.43375
-4.19303,0.997214,0.154407,2,7,0,4.49963,0.0870151,0.75145,9.61044
-4.07354,0.874862,0.154407,3,8,1,6.01396,0.162779,0.860847,9.60057
-2.8186,0.707826,0.154407,4,15,0,5.72344,0.527257,0.82149,2.05552
-2.27877,0.999829,0.154407,4,15,0,3.22475,0.286022,0.709212,5.82657
-1.64368,0.999171,0.154407,4,15,0,2.03669,0.316663,0.398679,8.36069
-1.96224,0.703692,0.154407,3,15,0,3.67306,0.363063,0.531887,5.76835
-2.20341,0.832192,0.154407,2,6,1,2.69869,0.264368,0.6213,5.93136
-2.22112,0.799251,0.154407,2,5,1,3.43525,0.317767,0.658233,6.65987
-1.97424,0.998941,0.154407,2,7,0,2.32337,0.236155,0.750235,8.14425
-2.42958,0.411198,0.154407,4,15,0,3.39504,0.171535,0.454594,5.06047
-4.16312,0.891875,0.154407,3,10,1,5.33545,0.0659404,0.439321,1.16015
-2.98189,0.875,0.154407,3,8,1,5.41199,0.275924,0.808701,2.06783
-2.88133,0.928521,0.154407,3,14,1,3.26767,0.266788,0.809844,2.47216
-4.47331,0.910754,0.154407,3,12,1,5.93768,0.287057,0.972567,2.97409
-3.56188,0.996864,0.154407,4,15,0,5.6158,0.398475,0.890951,1.42074
-3.36113,0.908861,0.154407,3,11,1,4.36187,0.275872,0.683797,0.880863
-2.46423,0.998652,0.154407,4,15,0,4.12437,0.378395,0.788153,3.17309
-4.07761,0.93363,0.154407,4,17,1,4.36104,0.211485,0.752711,0.579592
-4.24984,0.927654,0.154407,3,14,1,5.77754,0.140601,0.929607,2.36241
-4.47901,0.999572,0.154407,4,15,0,5.20923,0.114887,0.972971,8.06494
-5.38147,0.343068,0.154407,3,13,1,6.41094,0.0919469,0.965369,7.91827
-3.54127,1,0.154407,3,7,0,4.65507,0.106983,0.917372,8.20628
-3.29835,0.755343,0.154407,3,12,1,11.974,0.168744,0.131803,9.06604
-2.4971,0.497574,0.154407,4,15,0,4.48204,0.280687,0.205208,5.01579
-2.80686,0.748235,0.154407,2,4,1,3.97771,0.259601,0.147737,4.78811
-2.96369,0.961163,0.154407,4,28,1,4.81066,0.815551,0.484467,1.64465
-4.14988,0.795753,0.154407,2,5,1,5.93644,0.722939,0.315418,0.378893
-3.64936,0.874712,0.154407,3,8,1,5.95304,0.726594,0.306323,0.659635
-4.89205,0.887677,0.154407,3,9,1,5.16614,0.744142,0.447723,0.162064
-4.61283,0.905857,0.154407,3,12,1,9.3143,0.365029,0.523117,0.174676
-4.81152,0.853962,0.154407,2,7,1,6.85642,0.384749,0.647213,0.152856
-5.22417,0.998387,0.154407,2,7,0,5.99011,0.36841,0.682578,0.107976
-4.04543,0.916574,0.154407,3,12,1,5.79301,0.708658,0.394686,0.368403
-3.53948,0.906245,0.154407,3,11,1,5.31235,0.564099,0.544109,0.501022
-2.96048,0.965153,0.154407,4,29,1,4.49737,0.521435,0.862932,2.27015
-2.85349,0.99985,0.154407,3,7,0,3.05621,0.570574,0.843082,2.31352
-5.31196,0.878537,0.154407,3,9,1,5.92187,0.303669,0.919148,0.324397
-6.2392,0.907409,0.154407,3,11,1,6.85174,0.107792,0.891574,0.214498
-3.67388,0.923072,0.154407,3,13,1,6.50125,0.138895,0.583933,0.966814
-2.6259,0.833333,0.154407,2,6,1,5.2387,0.220452,0.605727,2.28599
-3.44577,0.894082,0.154407,3,10,1,5.23801,0.136411,0.439149,1.2567
-3.39984,0.999543,0.154407,3,7,0,3.75739,0.127213,0.543073,1.41042
-2.7657,0.998947,0.154407,2,7,0,3.83003,0.192585,0.515736,2.03432
-2.37794,0.8,0.154407,2,5,1,3.75407,0.280928,0.37806,2.6602
-2.42125,0.851605,0.154407,2,7,1,6.72358,0.18295,0.568988,5.87943
-2.31705,0.945993,0.154407,4,19,1,3.18988,0.636426,0.643635,2.46451
-2.22155,0.666667,0.154407,1,3,1,2.64898,0.649615,0.644407,2.94845
-2.19335,0.833333,0.154407,2,6,1,2.62296,0.594135,0.641476,2.78932
-1.9124,0.951084,0.154407,4,24,1,4.44082,0.41566,0.581324,5.103
-2.31364,0.873133,0.154407,3,8,1,2.4753,0.235154,0.488757,3.26986
-3.7563,0.916209,0.154407,3,14,1,5.40327,0.188502,0.892523,1.98779
-3.93939,0.933117,0.154407,3,15,1,4.39161,0.100585,0.886516,3.09767
-5.58393,0.886428,0.154407,3,9,1,6.21311,0.0363255,0.937811,2.43213
-5.40234,0.999985,0.154407,4,15,0,5.95857,0.0308541,0.932079,3.90597
-4.69769,0.9,0.154407,3,10,1,7.21911,0.01866,0.645892,3.20186
-5.03156,0.91223,0.154407,3,12,1,6.6065,0.039695,0.226158,1.0995
-5.54665,0.663661,0.154407,1,3,1,6.99548,0.0385433,0.166277,0.827777
-4.64033,0.933333,0.154407,3,15,1,6.49671,0.0226108,0.235233,4.15384
-3.73498,0.999996,0.154407,4,15,0,5.24159,0.0429461,0.631775,4.82107
-3.49176,0.922473,0.154407,3,13,1,5.69841,0.0549966,0.265361,8.73426
-3.8044,0.673799,0.154407,2,5,1,6.45748,0.0431659,0.367804,9.05813
-3.30324,0.748699,0.154407,4,15,0,4.14485,0.0558357,0.470092,8.83422
-3.36602,0.573156,0.154407,4,31,0,3.91825,0.0672553,0.356932,9.02229
-3.36294,0.790115,0.154407,4,15,0,3.98217,0.0629166,0.256397,8.69668
-2.77301,0.999741,0.154407,3,7,0,3.65477,0.0791135,0.371172,8.38885
-4.93749,0.493428,0.154407,4,15,0,6.19652,0.0480747,0.855301,1.48774
-3.14426,0.909091,0.154407,3,11,1,5.24637,0.131937,0.810479,5.70783
-2.92644,0.832799,0.154407,2,6,1,5.91984,0.263788,0.787769,7.91473
-3.9154,0.886308,0.154407,3,9,1,5.0541,0.203792,0.9319,7.37554
-4.18023,1,0.154407,4,15,0,4.71773,0.208424,0.960282,5.83282
-2.59052,1,0.154407,4,15,0,3.83662,0.662263,0.942023,3.44446
-2.59052,0,0.154407,0,1,1,4.52589,0.662263,0.942023,3.44446
-2.59052,0.183667,0.154407,1,2,1,3.85549,0.662263,0.942023,3.44446
-3.03204,0.424194,0.154407,4,16,1,4.66907,0.0923944,0.362116,5.32763
-2.68234,0.857143,0.154407,2,7,1,3.71985,0.149475,0.380284,6.4729
-2.22513,0.999318,0.154407,4,15,0,3.10301,0.22683,0.521234,5.5575
-2.64133,0.899022,0.154407,3,10,1,3.09681,0.177092,0.305503,3.60312
-3.5855,0.827717,0.154407,2,6,1,5.8847,0.0833055,0.176341,5.07719
-3.95053,0.797948,0.154407,2,5,1,5.04172,0.090731,0.121606,3.22179
-3.28253,0.5,0.154407,1,2,1,6.26301,0.13088,0.175035,3.53396
-3.34933,0.999977,0.154407,4,15,0,3.49941,0.138286,0.144361,3.92855
-2.74726,0.799494,0.154407,2,5,1,4.09414,0.199144,0.231914,3.43931
-2.609,0.95462,0.154407,4,25,1,3.97944,0.195657,0.127029,8.07953
-2.829,0.592105,0.154407,2,4,1,3.10734,0.17735,0.10726,8.07324
-3.00524,0.653462,0.154407,3,12,1,3.94078,0.19471,0.109267,8.614
-4.26466,0.995961,0.154407,3,7,0,4.5098,0.161741,0.0587124,9.25425
-5.19098,0.796592,0.154407,3,8,1,6.66213,0.342474,0.0222315,9.56251
